ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11244829,JB170752,12/19/2017 17:00,016XX S KOSTNER AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1012,10,24,29,3,,,2017,3/2/2018 15:54,,,
11047886,JA382230,7/27/2017 19:25,028XX N CAMBRIDGE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1934,19,44,6,6,,,2017,8/9/2017 15:51,,,
11047889,JA382790,8/8/2014 8:55,045XX W ROOSEVELT RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1131,11,24,29,11,,,2014,8/9/2017 15:51,,,
11048254,JA383607,7/6/2015 12:00,009XX W 54TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,934,9,20,61,11,,,2015,8/9/2017 15:51,,,
10898807,HV349976,6/6/2012 13:30,006XX E 60TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE-GARAGE,FALSE,FALSE,313,3,20,42,15,,,2012,8/10/2017 15:56,,,
11195890,JA558521,12/21/2017 14:18,062XX N ARTESIAN AVE,2031,NARCOTICS,POSS: METHAMPHETAMINES,RESIDENCE,TRUE,FALSE,2413,24,50,2,18,,,2017,3/3/2018 15:51,,,
11243959,JB169577,1/1/2016 0:01,033XX N KILPATRICK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1731,17,30,15,11,,,2016,3/2/2018 15:54,,,
11244539,JB170384,12/2/2017 22:50,027XX W PRATT BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,TRUE,2411,24,50,2,26,,,2017,3/2/2018 15:54,,,
11175411,JA538872,12/6/2017 12:00,006XX W OHARE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,1654,16,41,76,18,,,2017,3/3/2018 15:51,,,
11244431,JB169544,3/1/2016 7:40,021XX N KARLOV AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2525,25,30,20,11,,,2016,3/2/2018 15:54,,,
11244068,JB169739,12/3/2017 15:00,001XX W WASHINGTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,7,,,2017,3/2/2018 15:54,,,
11244851,JB170705,3/1/2014 0:01,021XX N KARLOV AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,TRUE,FALSE,2525,25,30,20,2,,,2014,6/7/2018 15:52,,,
11244768,JB382352,8/8/2017 9:19,0000X W TERMINAL ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,FALSE,FALSE,1653,16,41,76,26,,,2017,3/2/2018 15:54,,,
11226960,JB146657,2/8/2018 22:00,008XX W RANDOLPH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CONSTRUCTION SITE,FALSE,FALSE,1224,12,27,28,14,,,2018,2/15/2018 15:50,,,
11243966,JB169630,5/1/2017 9:00,048XX W CONCORD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2533,25,37,25,11,,,2017,3/2/2018 15:54,,,
11635490,JC199812,2/11/2019 17:50,020XX N spaulding ave,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1413,14,26,22,6,,,2019,3/27/2019 16:10,,,
5741943,HN549294,8/25/2007 9:22,074XX N ROGERS AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2422,24,49,1,08A,,,2007,8/17/2015 15:03,,,
11230526,JB151836,4/11/2016 12:00,048XX N KEDZIE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,1713,17,33,14,11,,,2016,2/15/2018 15:50,,,
11230563,JB151860,8/1/2016 0:00,004XX W 99TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2232,22,9,73,11,,,2016,2/15/2018 15:50,,,
11230662,JB151858,4/22/2017 0:01,091XX S COLFAX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,423,4,7,48,11,,,2017,2/15/2018 15:50,,,
11230885,JB152058,1/20/2018 12:00,070XX N SHERIDAN RD,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2423,24,49,1,6,,,2018,2/15/2018 15:50,,,
11230751,JB151826,4/1/2017 0:00,024XX N GENEVA TER,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1935,19,43,7,14,,,2017,2/15/2018 15:50,,,
11032713,JA365235,9/10/2006 17:00,037XX W 55TH PL,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,822,8,23,62,2,,,2006,7/29/2017 15:56,,,
11032914,JA365404,7/26/2003 12:00,040XX N LINCOLN AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,BANK,FALSE,FALSE,1911,19,47,5,11,,,2003,7/29/2017 15:56,,,
11033829,JA366883,8/1/2011 15:00,016XX W 106TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2212,22,19,72,11,,,2011,7/29/2017 15:56,,,
11230834,JB152295,11/28/2017 12:59,032XX W BELMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,1733,17,35,21,11,,,2017,2/15/2018 15:50,,,
11034262,JA363091,8/1/2015 12:00,055XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,225,2,20,40,11,,,2015,7/29/2017 15:56,,,
10892876,HX190994,3/19/2014 10:00,024XX S ST LOUIS AVE,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,STREET,TRUE,FALSE,1024,10,22,30,18,,,2014,7/29/2017 15:52,,,
10892948,HX543469,12/15/2014 16:58,038XX W MONROE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1122,11,28,26,18,,,2014,7/29/2017 15:52,,,
11230413,JB151639,12/20/2017 9:00,026XX E 78TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,421,4,7,43,5,,,2017,2/15/2018 15:50,,,
10917208,HW311596,6/9/2013 16:45,033XX W JACKSON BLVD,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1134,11,28,27,18,,,2013,7/29/2017 15:52,,,
11635154,JC200311,9/1/2018 12:00,058XX W NEWPORT AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1633,16,36,15,5,,,2018,3/27/2019 16:10,,,
11230474,JB151737,1/3/2017 12:00,098XX S AVENUE H,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,432,4,10,52,11,,,2017,2/15/2018 15:50,,,
11033040,JA365661,3/22/2012 0:01,005XX W 14TH PL,1120,DECEPTIVE PRACTICE,FORGERY,BANK,FALSE,FALSE,124,1,2,28,10,,,2012,7/29/2017 15:52,,,
11230974,JB152462,8/6/2012 0:01,058XX S NORDICA AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,811,8,23,56,2,,,2012,2/16/2018 15:51,,,
11635310,JC200636,9/20/2018 16:00,045XX W NORTH AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2533,25,37,23,6,,,2018,3/27/2019 16:10,,,
11634522,JC199087,3/20/2019 19:00,022XX W PRATT BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2411,24,50,2,14,,,2019,3/27/2019 16:10,,,
11230745,JB151790,4/1/2017 0:00,024XX N GENEVA TER,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1935,19,43,7,14,,,2017,2/15/2018 15:50,,,
11230881,JB152344,6/23/2014 0:00,011XX W 112TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2234,22,34,75,11,,,2014,2/15/2018 15:50,,,
6100076,HP196422,2/26/2008 0:00,075XX N OAKLEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2411,24,49,2,7,,,2008,8/17/2015 15:03,,,
11050079,JA385684,6/1/2014 0:00,005XX E 92ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,633,6,6,44,11,,,2014,8/11/2017 15:53,,,
11230791,JB152149,10/14/2017 14:00,081XX S ALBANY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,SPORTS ARENA/STADIUM,FALSE,FALSE,835,8,18,70,7,,,2017,2/15/2018 15:50,,,
11156506,JA487872,10/20/2017 15:00,100XX W OHARE ST,2091,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,TRUE,FALSE,1651,16,41,76,18,,,2017,2/17/2018 15:52,,,
11632505,JC196841,3/20/2019 1:00,013XX W HOOD AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,2433,24,48,77,6,,,2019,3/27/2019 16:10,,,
11230877,JB152189,3/15/2016 13:25,020XX W CORTLAND ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1434,14,32,22,11,,,2016,2/15/2018 15:50,,,
11050095,JA385802,3/2/2009 12:00,092XX S SAGINAW AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,423,4,7,48,11,,,2009,8/11/2017 15:53,,,
11634969,JC200121,9/1/2018 0:01,055XX W VAN BUREN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1522,15,29,25,11,,,2018,3/27/2019 16:10,,,
11635507,JC200460,10/24/2018 0:00,096XX S Carpenter St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2223,22,21,73,11,,,2018,3/27/2019 16:10,,,
11635087,JC200239,11/2/2018 0:01,036XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2524,25,31,22,14,,,2018,3/27/2019 16:10,,,
11635495,JC200140,8/1/2012 9:55,098XX S DAMEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2213,22,19,72,11,,,2012,3/27/2019 16:10,,,
11226268,JB145778,2/8/2018 0:01,035XX N PINE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1925,19,46,6,14,,,2018,2/15/2018 15:50,,,
11230889,JB152026,3/22/2017 21:28,078XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,611,6,17,71,11,,,2017,2/15/2018 15:50,,,
11634933,JC200011,11/1/2018 12:00,044XX N FRANCISCO AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1724,17,33,14,6,,,2018,3/27/2019 16:10,,,
11635285,JC200474,12/20/2018 15:30,013XX W HUBBARD ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1215,12,27,24,6,,,2018,3/27/2019 16:10,,,
11232906,JB154854,11/20/2017 8:00,004XX E OHIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,1834,18,42,8,11,,,2017,2/17/2018 15:55,,,
11633451,JC197744,3/20/2019 13:30,018XX N MULLIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,2513,25,29,25,11,,,2019,3/27/2019 16:10,,,
11160773,JA515078,11/17/2017 9:45,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,2/17/2018 15:52,,,
11635484,JC200153,7/1/2018 18:45,029XX N SOUTHPORT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1932,19,32,6,11,,,2018,3/27/2019 16:10,,,
11635516,JC200561,5/23/2018 9:17,042XX S LANGLEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,214,2,4,38,11,,,2018,3/27/2019 16:10,,,
11232642,JB153147,3/11/2017 9:00,015XX E 76TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,411,4,5,43,11,,,2017,2/17/2018 15:55,,,
11230521,JB150939,7/20/2016 8:00,021XX W 50TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,931,9,16,61,11,,,2016,2/15/2018 15:50,,,
11231452,JB153031,11/28/2017 16:51,074XX N WINCHESTER AVE,890,THEFT,FROM BUILDING,STREET,FALSE,FALSE,2424,24,49,1,6,,,2017,2/16/2018 15:53,,,
11635275,JC200339,3/21/2014 10:00,007XX E 50TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,223,2,4,38,11,,,2014,3/27/2019 16:10,,,
11042753,JA376532,8/3/2017 16:00,017XX N WESTERN AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1434,14,1,24,6,,,2017,8/10/2017 15:56,,,
11230884,JB152020,4/20/2016 13:10,015XX E 69TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,332,3,5,43,11,,,2016,2/15/2018 15:50,,,
11230736,JB151816,9/1/2016 0:00,024XX N GENEVA TER,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1935,19,43,7,14,,,2016,2/15/2018 15:50,,,
6329138,HP422605,6/28/2008 23:00,048XX N BROADWAY,810,THEFT,OVER $500,STREET,FALSE,FALSE,2033,20,48,3,6,,,2008,8/17/2015 15:03,,,
11231204,JB152754,11/27/2017 8:00,001XX W NORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,1821,18,42,8,11,,,2017,2/15/2018 15:50,,,
11043831,JA378048,8/3/2017 17:15,003XX W RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,122,1,42,32,6,,,2017,8/10/2017 15:56,,,
11043833,JA377940,8/3/2017 1:44,004XX N STATE ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1831,18,42,8,6,,,2017,8/10/2017 15:56,,,
11635494,JC199973,10/1/2018 9:15,032XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1422,14,26,23,11,,,2018,3/27/2019 16:10,,,
11043848,JA378020,8/3/2017 21:30,003XX W RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,122,1,42,32,6,,,2017,8/10/2017 15:56,,,
11230401,JB151630,1/26/2017 10:00,076XX S CICERO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,833,8,13,65,11,,,2017,2/15/2018 15:50,,,
11230626,JA569327,12/31/2017 20:15,042XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,213,2,3,38,7,,,2017,2/15/2018 15:50,,,
11045365,JA376760,8/3/2017 18:30,033XX N KENMORE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,FALSE,FALSE,1924,19,44,6,26,,,2017,8/10/2017 15:56,,,
11230838,JB152123,7/7/2017 20:30,066XX S WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AUTO / BOAT / RV DEALERSHIP,FALSE,FALSE,832,8,15,66,11,,,2017,2/15/2018 15:50,,,
11244255,JB169720,1/1/2012 0:01,019XX N LA CROSSE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,FALSE,2533,25,31,19,17,,,2012,3/2/2018 15:54,,,
6400477,HP485201,7/31/2008 4:30,078XX S UNION AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,621,6,17,71,04B,,,2008,8/17/2015 15:03,,,
11244456,JB170167,6/1/2014 12:00,002XX E RANDOLPH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,114,1,42,32,11,,,2014,3/2/2018 15:54,,,
11048532,JA384022,1/1/2014 12:00,005XX S DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,123,1,2,32,11,,,2014,8/10/2017 15:56,,,
11048700,JA384068,11/11/2014 0:01,003XX E 25TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,133,1,2,33,11,,,2014,8/10/2017 15:56,,,
6421103,HP505515,8/8/2008 23:00,065XX N NASHVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1611,16,41,10,14,,,2008,8/17/2015 15:03,,,
11048874,JA384134,1/24/2015 12:00,061XX W MONTROSE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1622,16,38,15,11,,,2015,8/10/2017 15:56,,,
10477655,HZ212194,4/3/2016 19:45,063XX S SACRAMENTO AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,823,8,15,66,18,,,2016,3/3/2018 15:51,,,
11170974,JA536059,12/4/2017 12:00,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,3/3/2018 15:51,,,
11174646,JA529447,11/29/2017 10:45,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,3/3/2018 15:51,,,
11175565,JA539510,12/6/2017 17:34,053XX S HONORE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,932,9,16,61,18,,,2017,3/3/2018 15:51,,,
11195880,JA557743,12/21/2017 6:00,006XX W OHARE ST,2031,NARCOTICS,POSS: METHAMPHETAMINES,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,1654,16,41,76,18,,,2017,3/3/2018 15:51,,,
11196013,JA542630,12/9/2017 10:04,002XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1123,11,28,27,18,,,2017,3/3/2018 15:51,,,
11635178,JC200343,11/2/2018 16:00,039XX N AVONDALE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,FALSE,FALSE,1731,17,45,16,11,,,2018,3/27/2019 16:10,,,
6534949,HP599238,9/23/2008 6:30,039XX S ROCKWELL ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,912,9,12,58,6,,,2008,8/17/2015 15:03,,,
11029638,JA361615,7/23/2017 7:30,003XX E Randolph St,810,THEFT,OVER $500,STREET,FALSE,FALSE,114,1,42,32,6,,,2017,7/30/2017 15:51,,,
10898113,JA197543,1/1/2013 8:00,022XX S KEDZIE AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,FALSE,FALSE,1024,10,24,30,17,,,2013,7/31/2017 15:53,,,
6760140,HM197365,2/23/2006 19:06,010XX W 105TH ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2232,22,34,73,18,,,2006,8/17/2015 15:03,,,
11230720,JB152015,10/4/2017 8:00,010XX N ORLEANS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1823,18,27,8,11,,,2017,2/16/2018 15:51,,,
11231591,JB153303,12/30/2017 12:00,008XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,11,,,2017,2/16/2018 15:53,,,
11231298,JB152871,1/1/2011 10:00,080XX S VERNON AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,FALSE,FALSE,631,6,6,44,11,,,2011,2/16/2018 15:53,,,
11231624,JB153317,9/16/2017 15:00,075XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,623,6,17,69,11,,,2017,2/16/2018 15:53,,,
11635448,JC200791,11/10/2018 12:00,036XX N PINE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1925,19,46,6,11,,,2018,3/27/2019 16:10,,,
11635510,JC199955,2/1/2019 1:00,041XX N SACRAMENTO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1724,17,33,16,11,,,2019,3/27/2019 16:10,,,
11232488,JB154381,4/1/2015 9:00,020XX W IOWA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1212,12,32,24,11,,,2015,2/17/2018 15:55,,,
11640599,JC206861,9/1/2018 0:01,0000X E LAKE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,111,1,42,32,26,,,2018,4/1/2019 16:21,,,
11642710,JC209088,3/31/2019 1:00,015XX N WELLS ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1821,18,27,8,6,,,2019,4/7/2019 16:05,,,
11230886,JB152106,2/13/2018 19:00,0000X E LAKE ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,6,,,2018,2/20/2018 16:02,,,
11241523,JB166315,2/25/2018 18:00,013XX W Roscoe St,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1924,19,44,6,26,,,2018,3/4/2018 15:57,,,
11231386,JB152964,8/29/2017 0:00,078XX S PAULINA ST,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,FALSE,FALSE,611,6,17,71,26,,,2017,2/16/2018 15:53,,,
1612458,G386730,7/2/2001 22:30,0000X E 8 ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,132,1,,,08B,,,2001,8/17/2015 15:03,,,
11635282,JC200225,11/1/2018 9:00,045XX W FULLERTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,FACTORY/MANUFACTURING BUILDING,FALSE,FALSE,2522,25,31,20,26,,,2018,3/27/2019 16:10,,,
11226948,JB146664,2/9/2018 12:00,005XX N LAKE SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1834,18,42,8,11,,,2018,2/16/2018 15:53,,,
11635560,JC200396,3/26/2010 14:00,012XX N KARLOV AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,2534,25,37,23,2,,,2010,3/27/2019 16:10,,,
11231278,JB152803,11/1/2017 0:00,078XX S LANGLEY AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,624,6,6,69,5,,,2017,2/16/2018 15:53,,,
11231332,JB152817,8/28/2017 8:00,072XX S ASHLAND AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,FALSE,FALSE,734,7,17,67,11,,,2017,2/16/2018 15:53,,,
11045368,JA379610,8/5/2017 1:45,052XX S INGLESIDE AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,233,2,4,41,6,,,2017,8/12/2017 15:49,,,
11231293,JB152896,12/28/2017 0:01,008XX W 76TH ST,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,TRUE,FALSE,621,6,17,71,26,,,2017,2/27/2018 15:57,,,
11635502,JC199971,3/1/2014 8:45,014XX E 55TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,235,2,5,41,11,,,2014,3/27/2019 16:10,,,
11175615,JA499969,11/5/2017 15:37,007XX W 87TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,2223,22,21,71,18,,,2017,2/17/2018 15:52,,,
11231637,JB153407,5/1/2016 0:00,014XX N LATROBE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2532,25,37,25,26,,,2016,2/22/2018 15:56,,,
11231728,JB153143,12/22/2015 12:00,033XX W 13TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,LIBRARY,FALSE,FALSE,1021,10,24,29,26,,,2015,2/16/2018 15:53,,,
11232209,JB154094,10/19/2017 9:00,062XX S ARTESIAN AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,825,8,15,66,11,,,2017,2/16/2018 15:53,,,
11231374,JB152956,12/13/2017 19:30,008XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,FALSE,FALSE,1813,18,43,7,14,,,2017,2/16/2018 15:53,,,
11635442,JC200739,7/2/2018 12:00,118XX S WALLACE ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,524,5,34,53,11,,,2018,3/27/2019 16:10,,,
11231425,JB153065,12/12/2017 11:30,132XX S BALTIMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,433,4,10,55,14,,,2017,2/16/2018 15:53,,,
11231348,JB152918,5/5/2017 12:00,112XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2233,22,34,75,11,,,2017,2/16/2018 15:53,,,
